IDENTIFIER	log2FoldChange
loc_os03g41229.1|pacid:24121770	-3.662810181176
loc_os03g41280.1|pacid:24127653	-3.94578222386175
loc_os03g41438.1|pacid:24121848	1.76273903188456
loc_os03g41820.1|pacid:24125238	8.76124302534077
loc_os03g42040.1|pacid:24126641	-2.26638219404477
loc_os03g42100.1|pacid:24127802	-2.01811070209842
loc_os03g42190.1|pacid:24126738	5.14499130254812
loc_os03g43060.1|pacid:24124583	-4.18014304499465
loc_os03g43114.1|pacid:24127938	-3.5500974114963
loc_os03g43880.1|pacid:24128550	2.37590304976665
loc_os03g44190.1|pacid:24124626	-1.94240196078538
loc_os03g44380.1|pacid:24128412	1.67968234350336
loc_os03g44636.1|pacid:24125221	3.01582133493644
loc_os03g46290.1|pacid:24122684	-3.25731374654876
loc_os03g46325.1|pacid:24123475	1.69575108971575
loc_os03g46420.1|pacid:24122327	-6.18035985201331
loc_os03g46424.1|pacid:24124282	-4.75602269234119
loc_os03g46430.1|pacid:24123260	4.58767810170834
loc_os03g46560.1|pacid:24125151	-3.03595415145648
loc_os03g47110.1|pacid:24123913	-1.26869514235074
loc_os03g47370.1|pacid:24126257	4.24611449680907
loc_os03g47574.1|pacid:24122203	4.54831948014243
loc_os03g47720.1|pacid:24122228	3.4646641876976
loc_os03g48020.1|pacid:24126586	-1.39911186544353
loc_os03g48904.1|pacid:24125453	4.10076298438338
loc_os03g49430.1|pacid:24124562	-4.23320203717879
loc_os03g51080.1|pacid:24123224	1.13164694890831
loc_os03g51880.1|pacid:24123893	-1.24186113966618
loc_os03g52370.1|pacid:24126428	-2.87414519117336
loc_os03g52410.1|pacid:24124676	5.71003338856644
loc_os03g52420.1|pacid:24126521	3.26841043731781
loc_os03g54820.1|pacid:24124690	-3.95339617116477
loc_os03g55830.1|pacid:24122309	3.20660793167589
loc_os03g56290.1|pacid:24124986	2.80549384180839
loc_os03g57520.1|pacid:24124405	3.05714284725969
loc_os03g57545.1|pacid:24126759	-5.78686445067048
loc_os03g57569.2|pacid:24126891	2.77072808724764
loc_os03g57960.1|pacid:24128106	-2.58346612347209
loc_os03g58500.1|pacid:24125479	2.98115276101546
loc_os03g59152.1|pacid:24123410	-2.41558436912157
loc_os03g59430.2|pacid:24123772	-2.59680531377138
loc_os03g60500.1|pacid:24124387	-1.85436263655308
loc_os03g60750.2|pacid:24125751	-1.25706751157797
loc_os03g63380.1|pacid:24121797	1.27542540699298
loc_os03g63999.1|pacid:24128505	6.23845469083635
loc_os03g64014.1|pacid:24126695	-2.22987521502433
loc_os04g01874.1|pacid:24103423	-2.17721498701621
loc_os04g02030.1|pacid:24106208	-4.5055336004772
loc_os04g02060.1|pacid:24102433	-4.77589314088862
loc_os04g02280.1|pacid:24106706	-5.83372324903244
loc_os04g02490.1|pacid:24104087	-8.82391000359317
loc_os04g02570.1|pacid:24104666	3.57984855759981
loc_os04g03910.1|pacid:24107101	-6.64441843967032
loc_os04g05490.1|pacid:24105767	-4.25838327313733
loc_os04g06050.1|pacid:24104769	-4.26162995679625
loc_os04g06350.1|pacid:24105846	-4.62976254833438
loc_os04g06734.1|pacid:24105051	-4.63181654253679
loc_os04g08190.1|pacid:24106357	5.05884041119298
loc_os04g08200.1|pacid:24106429	4.12408841847509
loc_os04g08550.1|pacid:24103620	-1.91844066857428
loc_os04g10290.1|pacid:24107836	4.61660885931764
loc_os04g10910.1|pacid:24105010	-2.29157549840701
loc_os04g10924.1|pacid:24107196	2.72942967994395
loc_os04g12070.1|pacid:24104714	4.2562711771986
loc_os04g12639.1|pacid:24108458	-4.3802062029425
loc_os04g13170.1|pacid:24105680	2.87094054173107
loc_os04g14210.1|pacid:24105587	2.32057207425358
loc_os04g14220.2|pacid:24107818	8.14455992873684
loc_os04g14304.1|pacid:24103426	7.06145571019754
loc_os04g14630.1|pacid:24107926	4.2255473255158
loc_os04g15560.1|pacid:24108001	3.87125583555187
loc_os04g15600.1|pacid:24103542	2.17547948385748
loc_os04g15670.1|pacid:24104443	-1.93865314558315
loc_os04g15680.1|pacid:24107186	5.66506911084481
loc_os04g15780.1|pacid:24105196	1.99785905864806
loc_os04g17479.1|pacid:24107333	2.49563455472671
loc_os04g18380.1|pacid:24106327	5.46196250084048
loc_os04g18530.1|pacid:24106597	3.82074250064738
loc_os04g19630.1|pacid:24107992	3.23496539072347
loc_os04g20330.1|pacid:24104746	4.17913380393306
loc_os04g20880.1|pacid:24107481	1.11476585461521
loc_os04g22090.1|pacid:24107388	5.32741056896131
loc_os04g22870.1|pacid:24103848	-1.37854896262528
loc_os04g23319.1|pacid:24103610	-3.65199277981289
loc_os04g23630.1|pacid:24104747	5.19946623877059
loc_os04g23720.1|pacid:24105658	2.03245517451021
loc_os04g24160.1|pacid:24103918	-3.56229084219288
loc_os04g24290.1|pacid:24102479	2.16956649443497
loc_os04g24294.2|pacid:24106103	3.80307422292493
loc_os04g25140.1|pacid:24105194	1.21123789718849
loc_os04g25360.1|pacid:24102656	-2.09000335252168
loc_os04g25784.1|pacid:24105559	4.90838979675643
loc_os04g25900.1|pacid:24104979	-7.32971770943585
loc_os04g25990.1|pacid:24105806	4.15904038028033
loc_os04g26190.1|pacid:24106394	-4.67191517026209
loc_os04g26330.1|pacid:24108045	-6.19862640188904
loc_os04g26550.1|pacid:24105574	4.73647163654211
loc_os04g26810.1|pacid:24103362	3.77739506723603
loc_os04g27190.1|pacid:24107206	7.21036201835703
loc_os04g27330.1|pacid:24107158	5.32796924949788
loc_os04g27340.1|pacid:24108285	5.50037585107193
loc_os04g27410.1|pacid:24108300	-3.53727215876582
loc_os04g27670.1|pacid:24106314	-3.73758267036265
loc_os04g27930.1|pacid:24103557	-3.24484634287508
loc_os04g28450.1|pacid:24105118	2.82557726271078
loc_os04g28860.1|pacid:24105929	3.47281716258868
loc_os04g29580.1|pacid:24105764	-3.24565733583022
loc_os04g30030.1|pacid:24106655	-7.45839327604722
loc_os04g30180.1|pacid:24105201	-3.94918594125176
loc_os04g30230.1|pacid:24105775	6.86879210819732
loc_os04g30240.1|pacid:24108407	-7.26169858844806
loc_os04g30320.1|pacid:24104359	5.56502492462091
loc_os04g30370.1|pacid:24107998	4.62383717261498
loc_os04g30920.1|pacid:24105206	-1.74070143096503
loc_os04g31020.1|pacid:24108072	-1.83322791535042
loc_os04g31090.1|pacid:24107568	7.31703745610655
loc_os04g31524.1|pacid:24105205	-4.5966716804347
loc_os04g31790.1|pacid:24104891	-3.79260215148371
loc_os04g31804.1|pacid:24102497	2.20820263013606
loc_os04g32000.2|pacid:24104310	3.69401456572191
loc_os04g32190.1|pacid:24108301	4.02313737670809
loc_os04g32340.1|pacid:24106991	-2.12435962422751
loc_os04g32610.2|pacid:24103769	3.29316574702949
loc_os04g33020.1|pacid:24105383	-3.73463348445894
loc_os04g33260.1|pacid:24105053	3.24604097049431
loc_os04g33610.1|pacid:24102521	3.12653242874629
loc_os04g33885.1|pacid:24103623	4.06040264164216
loc_os04g33970.1|pacid:24106075	-2.20249311016435
loc_os04g34380.1|pacid:24106109	-3.0831277409683
loc_os04g34420.1|pacid:24103795	1.51541275638204
loc_os04g34670.1|pacid:24106423	-1.42809648968545
loc_os04g35010.1|pacid:24102607	-3.30385749932252
loc_os04g35220.1|pacid:24104009	4.18963221195086
loc_os04g35340.1|pacid:24103607	-3.97045565683681
loc_os04g35520.2|pacid:24106956	-1.50887124745302
loc_os04g35690.1|pacid:24103954	-2.08801541547131
loc_os04g35780.1|pacid:24106754	-1.0091532416302
loc_os04g35810.1|pacid:24107473	-2.87678705703271
loc_os04g38680.1|pacid:24107559	1.85333408431389
loc_os04g39300.1|pacid:24107315	-4.2561096620746
loc_os04g39340.1|pacid:24103925	-4.64953912363248
loc_os04g40340.1|pacid:24107997	1.33088322390121
loc_os04g40370.1|pacid:24107486	1.35372153794378
loc_os04g40440.1|pacid:24107173	-1.63922007985574
loc_os04g40640.1|pacid:24107589	-3.20525165491071
loc_os04g41238.1|pacid:24107672	4.81405763303591
loc_os04g41960.1|pacid:24104467	2.23005974649395
loc_os04g43790.1|pacid:24103885	3.86203425514065
loc_os04g44080.1|pacid:24106071	-4.92893077474111
loc_os04g44090.1|pacid:24104187	-4.20066278013029
loc_os04g44100.1|pacid:24102323	-3.04824411176362
loc_os04g44180.1|pacid:24105506	-3.46487965110132
loc_os04g44224.1|pacid:24102520	-4.52824781199427
loc_os04g44440.1|pacid:24103070	-3.91379184988894
loc_os04g44950.1|pacid:24103942	2.44916507295244
loc_os04g45220.1|pacid:24105575	3.53784602596291
loc_os04g46190.1|pacid:24102668	-3.42049631628284
loc_os04g46760.1|pacid:24106140	-2.37526682857516
loc_os04g46830.1|pacid:24104153	-3.91268116068766
loc_os04g47360.1|pacid:24102964	-2.74939511310896
loc_os04g48370.1|pacid:24102486	2.11160839973026
loc_os04g49270.1|pacid:24108455	-6.80644353172196
loc_os04g49685.1|pacid:24107864	3.58816570105134
loc_os04g49980.1|pacid:24104929	2.40333787687361
loc_os04g50730.1|pacid:24104689	1.51909925538651
loc_os04g51250.1|pacid:24104432	4.58664478079511
loc_os04g51760.1|pacid:24106432	-6.27517955657535
loc_os04g52110.1|pacid:24106529	2.73970199999469
loc_os04g52210.1|pacid:24106800	-4.44660453100945
loc_os04g52220.1|pacid:24104754	-3.66173149081406
loc_os04g52250.1|pacid:24105234	4.40382252152864
loc_os04g52440.1|pacid:24107614	-3.97807816035971
loc_os04g52606.1|pacid:24106240	8.90978143121255
loc_os04g52660.1|pacid:24102481	6.21748997596711
loc_os04g52910.1|pacid:24106369	3.9312036606862
loc_os04g52980.1|pacid:24107421	3.72693058500133
loc_os04g53070.1|pacid:24108381	2.84764595370833
loc_os04g53150.1|pacid:24106814	-2.17044231038388
loc_os04g53180.1|pacid:24103514	3.46673352933593
loc_os04g53920.1|pacid:24106744	4.14405453035741
loc_os04g53998.1|pacid:24105313	-2.53605194137617
loc_os04g54564.1|pacid:24106602	-7.80091341358836
loc_os04g54759.1|pacid:24106758	2.710999817697
loc_os04g55370.1|pacid:24105688	-3.24702384706351
loc_os04g57080.1|pacid:24103460	3.77827178901454
loc_os04g57660.1|pacid:24107626	2.85335681180509
loc_os04g57920.1|pacid:24104361	-1.18271264603036
loc_os04g58050.1|pacid:24108015	4.28393919968311
loc_os04g58055.1|pacid:24104554	-7.19909695772731
loc_os04g58400.1|pacid:24103331	3.0852137863162
loc_os04g59120.1|pacid:24105210	1.75744711578073
loc_os04g59200.1|pacid:24107888	5.6487796037816
loc_os05g02030.1|pacid:24151471	-4.11961278266134
loc_os05g02440.1|pacid:24154403	-4.56922306470712
loc_os05g03320.1|pacid:24154351	9.14435485234598
loc_os05g03390.2|pacid:24150500	5.01549122724203
loc_os05g04070.1|pacid:24153257	1.37648212899695
loc_os05g04090.1|pacid:24149614	-5.56662145138653
loc_os05g04440.1|pacid:24152752	3.70276727137792
loc_os05g04460.1|pacid:24152551	-3.99907054805423
loc_os05g05850.1|pacid:24154341	-3.81686087952933
loc_os05g06180.1|pacid:24150140	3.31270853761121
loc_os05g06740.1|pacid:24152699	8.88914461155563
loc_os05g06790.1|pacid:24151762	-4.26479229325219
loc_os05g07050.1|pacid:24149425	-1.44736211519755
loc_os05g07200.1|pacid:24152645	3.48656352459135
loc_os05g07560.1|pacid:24152159	-2.72118557898497
loc_os05g08090.3|pacid:24153171	-7.53171221506511
loc_os05g08100.1|pacid:24152013	-8.99274945016369
loc_os05g08350.1|pacid:24151857	-3.85575533270811
loc_os05g09160.1|pacid:24152759	-1.83642306462838
loc_os05g09210.1|pacid:24154852	4.46225306811744
loc_os05g09704.1|pacid:24154027	-4.75156748340497
loc_os05g09708.1|pacid:24151754	-4.47667236016187
loc_os05g10380.1|pacid:24154170	3.88354875382921
loc_os05g13660.1|pacid:24151981	3.09080390128542
loc_os05g13804.1|pacid:24150069	3.56334773941255
loc_os05g13904.1|pacid:24154074	-3.59726586271176
loc_os05g14034.1|pacid:24150445	2.45796859374046
loc_os05g14040.1|pacid:24153802	-5.74008321217386
loc_os05g14500.1|pacid:24149419	3.12536800296434
loc_os05g15360.2|pacid:24151419	-4.51702561499202
loc_os05g16160.1|pacid:24153951	-2.04698046819385
loc_os05g17604.1|pacid:24153175	-2.88697789308106
loc_os05g17849.1|pacid:24150834	-7.24608559078956
loc_os05g18700.1|pacid:24149963	-3.65655570565906
loc_os05g19010.1|pacid:24149986	-4.35492945020551
loc_os05g19380.1|pacid:24153454	1.21028544030827
loc_os05g19570.1|pacid:24154159	3.76621440542672
loc_os05g20914.1|pacid:24151350	-3.33817044475066
loc_os05g22724.1|pacid:24153423	9.65695607182099
loc_os05g23340.1|pacid:24154273	4.32187099621611
loc_os05g23990.1|pacid:24151313	-3.30377467095741
loc_os05g24570.1|pacid:24153032	4.77250431584236
loc_os05g24580.1|pacid:24151081	3.90267283436614
loc_os05g24900.1|pacid:24153943	4.0025656462651
loc_os05g25400.1|pacid:24153307	4.35008033721627
loc_os05g25760.1|pacid:24151287	3.47666684713645
loc_os05g26386.1|pacid:24149812	-4.93808803144505
loc_os05g26860.1|pacid:24151263	-5.44956440706651
loc_os05g26870.1|pacid:24152584	-5.69982935826529
loc_os05g26940.1|pacid:24151464	8.21458176876046
loc_os05g26954.1|pacid:24152315	6.1237959688319
loc_os05g27520.2|pacid:24149624	-1.57353102159551
loc_os05g27590.1|pacid:24149557	1.96013527583507
loc_os05g29800.1|pacid:24151883	2.68176264002801
loc_os05g30160.1|pacid:24150082	-1.84770132434353
loc_os05g30280.3|pacid:24154095	-1.84619418788865
loc_os05g30680.1|pacid:24151024	4.773051088302
loc_os05g31020.1|pacid:24150746	1.73798740320373
loc_os05g31525.1|pacid:24153792	-4.90053325574771
loc_os05g32690.1|pacid:24152594	-3.62875439817361
loc_os05g34240.3|pacid:24150994	5.30827404478608
loc_os05g34280.1|pacid:24153323	-4.51591998799968
loc_os05g34655.1|pacid:24152579	-6.36735887625611
loc_os05g34830.1|pacid:24154205	1.90287181733362
loc_os05g34840.1|pacid:24153635	5.07641420651862
loc_os05g35150.1|pacid:24154304	4.86157997389994
loc_os05g35620.1|pacid:24150764	-3.47812535810665
loc_os05g35630.1|pacid:24153733	2.81516157038872
loc_os05g36020.1|pacid:24152945	2.94436844901724
loc_os05g36380.1|pacid:24152683	5.00853493758538
loc_os05g37140.2|pacid:24151201	-1.2538067925106
loc_os05g37340.1|pacid:24154479	1.58149901176591
loc_os05g38130.1|pacid:24153806	-8.44378697304209
loc_os05g38219.2|pacid:24150593	2.29921850228401
loc_os05g38670.1|pacid:24154710	7.01731892558432
loc_os05g38940.1|pacid:24152971	-1.93747110293065
loc_os05g39120.1|pacid:24150509	3.35674347468564
loc_os05g39490.1|pacid:24152970	-6.29483567302138
loc_os05g39560.1|pacid:24151928	-1.94843732399715
loc_os05g39980.1|pacid:24151472	4.06902438663289
loc_os05g40620.1|pacid:24150304	-4.6386718960716
loc_os05g40720.1|pacid:24152911	-1.84204596612808
loc_os05g40730.1|pacid:24152816	-3.06478477718127
loc_os05g40810.1|pacid:24153247	-2.30157623406482
loc_os05g42200.1|pacid:24153519	-1.4212001403354
loc_os05g43110.1|pacid:24152706	-3.6234062235797
loc_os05g43390.1|pacid:24154566	-2.22111390653315
loc_os05g43510.1|pacid:24152610	5.94345381703542
loc_os05g44060.1|pacid:24149930	-2.33922475214486
loc_os05g44970.1|pacid:24152586	5.55971099367472
loc_os05g45120.1|pacid:24149747	5.19412243757364
loc_os05g45180.1|pacid:24153473	2.22161280666868
loc_os05g45430.1|pacid:24153666	-2.02565637868594
loc_os05g45890.1|pacid:24154576	-1.14506172627595
loc_os05g45920.1|pacid:24153161	1.24893071300649
loc_os05g46140.1|pacid:24149588	-1.90988490020714
loc_os05g46150.1|pacid:24152850	3.67947584539787
loc_os05g46800.1|pacid:24151956	-3.31670944515501
loc_os05g46954.2|pacid:24153048	8.06147721642944
loc_os05g47442.1|pacid:24152223	6.41615695946359
loc_os05g47500.1|pacid:24154492	2.2533575019485
loc_os05g47630.1|pacid:24150692	-1.54201563664947
loc_os05g48210.1|pacid:24152080	-1.3610759411859
loc_os05g48450.5|pacid:24150599	-2.54620942118528
loc_os05g48770.1|pacid:24152294	3.94561289702718
loc_os05g48830.1|pacid:24150792	4.80850758278621
loc_os05g49470.1|pacid:24152765	-7.98767191446605
loc_os05g49480.1|pacid:24150434	-6.81584238132941
loc_os05g49670.1|pacid:24150221	-6.69891183516478
loc_os05g49680.1|pacid:24154859	-4.72247557182042
loc_os05g50150.1|pacid:24150558	-7.12100905273855
loc_os05g50330.1|pacid:24150805	3.78814349109713
loc_os05g51110.1|pacid:24152662	-3.89794618968869
loc_os05g51240.1|pacid:24153905	2.56659196185845
loc_os06g01195.1|pacid:24142999	-2.61577163020543
loc_os06g01720.1|pacid:24144744	6.37186585257455
loc_os06g01800.1|pacid:24140498	6.4707326198622
loc_os06g01830.1|pacid:24139389	3.75973036626469
loc_os06g01972.1|pacid:24144327	2.91340660612896
loc_os06g02040.1|pacid:24142885	5.57379560584178
loc_os06g02340.1|pacid:24143262	2.95258262866279
loc_os06g02850.1|pacid:24140382	-2.2687328042869
loc_os06g03200.1|pacid:24140309	-4.39959149267655
loc_os06g03500.1|pacid:24143994	3.63316534532149
loc_os06g04310.1|pacid:24142284	-5.22176562513064
loc_os06g04830.1|pacid:24142969	6.37721054789223
loc_os06g05050.1|pacid:24140108	-1.76354347328365
loc_os06g05340.1|pacid:24142303	3.15870193348229
loc_os06g05580.1|pacid:24144111	-1.9088141072024
loc_os06g06115.1|pacid:24144337	-1.54133818859372
loc_os06g06170.1|pacid:24142949	3.13361765946423
loc_os06g06490.1|pacid:24144285	-3.88550215658091
loc_os06g06600.1|pacid:24139338	-7.25567116937016
loc_os06g06610.1|pacid:24143290	-5.4303747491647
loc_os06g06990.1|pacid:24140488	-3.47887363370094
loc_os06g07120.1|pacid:24139747	-2.32035954316136
loc_os06g07130.1|pacid:24141962	-2.1158770586791
loc_os06g07700.1|pacid:24143079	-4.84369304358968
loc_os06g08120.1|pacid:24142489	2.16594688403045
loc_os06g08890.1|pacid:24143964	8.29812091379684
loc_os06g08900.1|pacid:24139880	-3.10261053888321
loc_os06g08910.3|pacid:24139901	-3.39751859156287
loc_os06g08920.1|pacid:24143082	-6.99849396407638
loc_os06g08960.1|pacid:24143088	2.60564236882879
loc_os06g09020.1|pacid:24142802	4.73673363718917
loc_os06g09090.1|pacid:24140835	2.33885289785445
loc_os06g09130.1|pacid:24141326	6.1252822747117
loc_os06g09190.1|pacid:24142514	-4.79755976615185
loc_os06g09510.1|pacid:24139722	4.6827369193472
loc_os06g10100.1|pacid:24144657	5.26319798322859
loc_os06g10190.1|pacid:24143818	2.35900120988583
loc_os06g10610.1|pacid:24141076	-1.55627832244771
loc_os06g11270.1|pacid:24140840	-2.94741742845747
loc_os06g11360.1|pacid:24142886	-6.41495748345784
loc_os06g11860.1|pacid:24142449	1.45828040494748
loc_os06g11960.1|pacid:24139979	4.3720315394809
loc_os06g12060.1|pacid:24140614	-1.26786885917911
loc_os06g12170.6|pacid:24143250	-5.10319915929906
loc_os06g12270.1|pacid:24139672	4.21803750373716
loc_os06g12920.1|pacid:24142953	4.71280689177154
loc_os06g12940.1|pacid:24141909	-3.07275269673318
loc_os06g13190.1|pacid:24141372	-1.56420721068114
loc_os06g13310.1|pacid:24140541	-3.59859905116008
loc_os06g13330.1|pacid:24143508	3.35012307312691
loc_os06g14220.1|pacid:24142791	-3.7775077313367
loc_os06g14230.1|pacid:24140210	3.74131725283947
loc_os06g14400.1|pacid:24141454	1.15459298677067
loc_os06g14450.1|pacid:24144272	1.53145343023298
loc_os06g14530.1|pacid:24144625	2.59448699017057
loc_os06g14560.1|pacid:24143891	-5.09170200601041
loc_os06g15680.1|pacid:24140036	4.568986524268
loc_os06g15740.1|pacid:24144641	5.19450183318531
loc_os06g15995.1|pacid:24140824	2.03052154584811
loc_os06g16060.1|pacid:24140817	-3.26985067968499
loc_os06g16140.1|pacid:24140536	-7.09225965030378
loc_os06g16450.1|pacid:24141510	-3.82515812962894
loc_os06g17570.1|pacid:24141213	3.64546518017426
loc_os06g17950.1|pacid:24140133	4.89215383774465
loc_os06g17960.1|pacid:24142026	-2.64650938504833
loc_os06g17970.1|pacid:24142865	3.61279376149173
loc_os06g17980.1|pacid:24143069	-3.84681691581469
loc_os06g19570.1|pacid:24140489	4.18073447661847
loc_os06g19750.1|pacid:24140303	-1.37657110808559
loc_os06g19800.1|pacid:24142053	-3.80434088792764
loc_os06g20200.1|pacid:24144538	2.44671075769916
loc_os06g20310.2|pacid:24143369	-4.51619497776847
loc_os06g20330.1|pacid:24142966	-5.35053094326035
loc_os06g20570.1|pacid:24139624	3.67705695526557
loc_os06g20879.1|pacid:24140274	-3.5681150494164
loc_os06g20900.1|pacid:24143570	-3.862946271413
loc_os06g21210.1|pacid:24142014	2.61709980695543
loc_os06g21910.1|pacid:24142015	4.71159182752072
loc_os06g23220.1|pacid:24142450	-4.94478836582004
loc_os06g23350.1|pacid:24141718	4.22736522093844
loc_os06g23540.1|pacid:24140161	1.22343765379832
loc_os06g23750.1|pacid:24144509	3.88085471023414
loc_os06g23790.1|pacid:24143668	9.41241319702556
loc_os06g23800.2|pacid:24141546	10.6677069542723
loc_os06g24240.1|pacid:24139326	5.98112836969549
loc_os06g24250.1|pacid:24141261	4.77206035527739
loc_os06g26270.1|pacid:24144683	8.11375290547541
loc_os06g27760.1|pacid:24141904	2.08440846176651
loc_os06g29010.1|pacid:24139619	3.8376395389997
loc_os06g29650.1|pacid:24142342	4.85012289772311
loc_os06g29690.1|pacid:24143617	3.23133417100651
loc_os06g30830.1|pacid:24139869	-1.6087506582064
loc_os06g31070.1|pacid:24141318	-4.42146218068661
loc_os06g31220.1|pacid:24143689	-4.97019486689464
loc_os06g31800.1|pacid:24141498	3.79789177757203
loc_os06g31890.1|pacid:24141484	-4.9375145050706
loc_os06g32230.1|pacid:24141735	-1.23502835200926
loc_os06g32600.1|pacid:24144524	-9.33566719774451
loc_os06g32650.1|pacid:24143275	-7.67481265510774
loc_os06g32710.1|pacid:24141487	-6.42968689829184
loc_os06g32720.1|pacid:24139973	-2.03588077850056
loc_os06g32860.2|pacid:24144070	-4.13377141153843
loc_os06g32910.1|pacid:24141479	4.20607580186296
loc_os06g33530.1|pacid:24141650	-1.16790283029754
loc_os06g34100.1|pacid:24144076	4.4646231963319
loc_os06g36830.1|pacid:24140252	-4.13799720759315
loc_os06g36890.1|pacid:24141287	7.91963246233224
loc_os06g37430.1|pacid:24139703	-1.06240731497584
loc_os06g37680.1|pacid:24140118	-7.51665760660631
loc_os06g37700.1|pacid:24140079	4.017343018184
loc_os06g38056.1|pacid:24142074	-4.22347809633255
loc_os06g38590.1|pacid:24142174	-2.44110876550233
loc_os06g38650.1|pacid:24142739	2.04517871170238
loc_os06g38780.1|pacid:24141105	-2.36368628721628
loc_os06g39410.1|pacid:24141517	-3.92749809827389
loc_os06g39500.1|pacid:24140968	-4.18785038073327
loc_os06g39748.1|pacid:24140695	8.07082200867193
loc_os06g40010.1|pacid:24141985	-8.55744698984314
loc_os06g40070.1|pacid:24143858	1.83020645863337
loc_os06g40415.1|pacid:24144171	-6.2063940859258
loc_os06g40750.1|pacid:24141253	-2.48870414729692
loc_os06g40760.1|pacid:24141535	-4.78527798556968
loc_os06g41210.1|pacid:24142024	3.82701456977982
loc_os06g41390.1|pacid:24143236	-1.15497306685745
loc_os06g41410.1|pacid:24140731	-1.38291652049488
loc_os06g41670.1|pacid:24139986	-2.72780801053382
loc_os06g41800.1|pacid:24142660	-2.70983775448293
loc_os06g42060.1|pacid:24141331	5.29482799325151
loc_os06g42410.1|pacid:24141687	-6.77345547287779
loc_os06g42450.1|pacid:24144160	-4.18131480180664
loc_os06g42530.1|pacid:24143878	-5.47275514198636
loc_os06g43800.1|pacid:24139771	1.32011231155962
loc_os06g44170.1|pacid:24142037	-1.88402794903272
loc_os06g44320.1|pacid:24140866	2.64007855859801
loc_os06g44330.1|pacid:24143434	-7.07228683443667
loc_os06g44410.1|pacid:24139830	2.60151564012719
loc_os06g44760.1|pacid:24139532	2.68531398316622
loc_os06g45330.1|pacid:24143351	-1.33226548989341
loc_os06g45460.1|pacid:24139840	6.04598980129258
loc_os06g45620.1|pacid:24141759	-3.19133680421884
loc_os06g45930.1|pacid:24142811	-2.00607144382978
loc_os06g46120.1|pacid:24143476	7.72170684676367
loc_os06g47480.1|pacid:24142563	-3.80424526026447
loc_os06g49000.1|pacid:24142741	-2.09493167448191
loc_os06g49190.1|pacid:24139702	3.30522568498985
loc_os06g50090.1|pacid:24141181	-1.799660680091
loc_os06g50490.1|pacid:24141109	5.73131921742863
loc_os06g50520.1|pacid:24144544	1.93883912490482
loc_os06g50539.1|pacid:24141605	3.58762292052279
loc_os06g50580.1|pacid:24140670	4.63929750407359
loc_os06g50670.1|pacid:24141928	-5.00653070650095
loc_os06g50706.1|pacid:24142490	-6.78049499272738
loc_os06g50950.1|pacid:24143153	2.77674443748578
loc_os06g51050.1|pacid:24139449	3.70230985513489
loc_os06g51160.1|pacid:24140186	1.81590500547792
loc_os07g01070.1|pacid:24108855	-3.24909288428615
loc_os07g01580.1|pacid:24110636	4.13781997456076
loc_os07g01690.1|pacid:24108545	-4.97187357932033
loc_os07g01810.1|pacid:24108998	3.08989866228116
loc_os07g01904.2|pacid:24110767	-11.5443321081724
loc_os07g01960.1|pacid:24110638	-6.88701633335066
loc_os07g02360.1|pacid:24108617	2.53926732118096
loc_os07g02430.1|pacid:24113183	-10.7193680153745
loc_os07g02760.1|pacid:24112036	-1.30873735305868
loc_os07g02820.1|pacid:24111335	6.41782944679647
loc_os07g03170.1|pacid:24112157	-2.10651744105367
loc_os07g03409.1|pacid:24112900	-4.5496178278097
loc_os07g03590.1|pacid:24112356	3.64928322972159
loc_os07g03600.1|pacid:24112688	3.22734505088713
loc_os07g03910.1|pacid:24113426	-2.88262403083509
loc_os07g03930.1|pacid:24110307	-1.68505138973341
loc_os07g04450.1|pacid:24108799	-10.1540707452201
loc_os07g04900.1|pacid:24110475	8.56977576063391
loc_os07g05084.1|pacid:24108774	4.790029210879
loc_os07g05260.1|pacid:24108966	4.21343849061535
loc_os07g05450.1|pacid:24111851	4.30096236432716
loc_os07g05550.1|pacid:24111040	-1.25282820494305
loc_os07g05670.1|pacid:24111715	-4.79265773507468
loc_os07g05700.1|pacid:24112773	-4.32396832070156
loc_os07g06070.1|pacid:24109976	-2.46467852682754
loc_os07g06644.1|pacid:24109018	-2.64750483875859
loc_os07g06720.1|pacid:24109494	-4.17621982131822
loc_os07g06840.1|pacid:24111638	1.69512561516018
loc_os07g06890.1|pacid:24111524	1.0066289409101
loc_os07g07280.1|pacid:24112800	-7.33964463178147
loc_os07g07290.1|pacid:24110374	-7.12712962014657
loc_os07g07300.1|pacid:24108782	-4.37791626017459
loc_os07g07715.1|pacid:24109697	-6.14825700125478
loc_os07g07780.1|pacid:24108956	-6.3230380318199
loc_os07g07820.1|pacid:24110575	-1.7831669010957
loc_os07g08080.1|pacid:24111470	-7.28701122150319
loc_os07g08870.1|pacid:24111601	4.27783631272711
loc_os07g08934.1|pacid:24108514	-3.72197732654898
loc_os07g09050.1|pacid:24113375	2.66868224764865
loc_os07g09460.1|pacid:24112152	6.42242874920009
loc_os07g09890.1|pacid:24112018	1.34707679709266
loc_os07g10180.1|pacid:24111984	3.9955843555913
loc_os07g10580.1|pacid:24109700	-3.80098924414969
loc_os07g10730.1|pacid:24108506	2.24626628149158
loc_os07g10800.1|pacid:24109056	4.20147301521138
loc_os07g10860.1|pacid:24112822	-6.22664227711399
loc_os07g10940.1|pacid:24113369	-4.97135947716487
