/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174772.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174773.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/glumipatula/SRR1174777.sra.uniq.bam
10943	16118	250
104	363	4
0	0	0
0	19	0
1748	2353	36
6744	11659	114
88	27	0
0	0	0
4	9	0
13	2	0
28	16	3
0	0	0
0	2	0
6225	6479	74
0	0	0
0	0	0
78	23	2
3	2	0
4562	4967	70
493	754	27
151	0	0
0	3	1
8887	15331	182
358	3851	68
1	0	0
31918	23252	198
0	0	0
1894	3030	46
4429	604	14
15157	17270	122
391	1043	10
0	0	0
0	2	0
0	0	0
0	0	0
434	166	10
2	9	4
0	0	0
9	2	3
7772	12788	114
0	225	0
1	17	0
4	5	3
2333	2007	12
0	0	0
0	2	0
0	1	0
5459	8784	72
24	38	3
0	0	0
0	0	2
0	0	0
0	0	0
0	2	0
0	0	0
6657	13608	396
2	324	0
1	21	0
56743	93341	2024
91046	28670	212
3258	3793	62
352	970	4
0	13	0
0	0	0
0	4	0
6433	7554	113
6922	7	18
4	7	0
0	4	0
40	62	0
0	2	0
2	2	0
0	0	0
0	0	0
0	0	0
11434	14107	156
0	0	0
0	0	0
4	106	0
51	91	4
9	8	1
8317	11333	167
0	0	0
1162	3217	29
525	497	26
0	0	0
0	0	0
134	69	0
0	34	0
1	2	0
0	1	0
8495	8101	162
13462	8892	185
19197	14119	149
1	253	6
690	21	35
4	210	6
93	0	0
1080	14615	44
81	53	12
1	3	0
5	9	2
0	0	6
6	123	62
1964	553	4
1326	1223	14
314	8	12
0	0	0
6	259	0
9874	14002	450
587	45	3
5184	7732	38
9963	8529	66
150	421	9
13	2	0
5790	6926	132
682	7005	54
968	897	0
8	36	2
1390	33	1
76	0	0
538	22	6
0	1	0
1199	196	0
108901	14408	136
1	331	2
1	2	0
855	888	10
3	13	0
4929	4254	34
638	555	47
228	4363	34
31757	24443	204
7985	7212	60
0	3	0
5	310	4
2063	1991	36
20600	26706	241
0	0	0
1	2	0
187389	50046	368
14698	14936	208
13764	6095	90
0	2	2
1	2	0
11091	8427	74
6466	6292	121
0	0	0
3563	3836	58
8352	10641	82
1586	1262	22
6953	7808	73
1635	4533	54
0	0	0
8602	10688	232
0	7	0
11330	2596	36
21771	11346	144
66	196	4
64	346	50
0	0	0
5	0	6
0	0	2
0	0	0
6	91	0
0	0	0
2	2	0
1807	2769	44
2	24	0
4	34	12
68	0	0
3	269	0
16	34	0
0	3	0
6377	13542	220
8407	8135	64
0	0	0
0	0	0
7065	6768	62
33	120	3
6	4	74
2915	4256	29
0	82	0
8	12	0
29332	38852	520
3845	3908	475
16739	8507	70
2023	3236	182
29157	43201	502
0	1	0
19229	27725	275
6	11	0
82	271	2
2093	9322	106
0	0	0
1472	2674	32
0	0	0
10651	9448	152
48524	52354	1073
0	0	0
0	0	0
104582	51523	288
0	87	0
0	15	0
2371	4254	46
316	229	1
262	180	2
0	1	0
48791	5822	94
2	3	0
0	1	0
0	0	0
11	98	2
34	13	10
11	2	0
455	614	10
0	0	0
8948	6735	46
0	0	0
7019	10121	92
10348	12608	730
33142	26082	500
3	3	0
102124	139853	1450
0	0	0
0	0	0
2501	5402	46
68	176	109
2	8	0
23	85	1
194	1762	12
0	0	0
126	25	0
2012	1433	10
64	960	24
0	0	0
0	3	2
0	0	0
834	8	0
0	2	0
0	2	0
7	21	12
52900	37357	547
2	1	0
0	0	0
4221	6750	112
46020	86325	1154
663	1	2
2507	0	8
101	32	0
1052	2745	42
0	2	0
0	0	0
14	222	2
0	0	0
242	1138	4
0	0	0
24	118	0
44	217	6
0	0	0
240	136	0
5311	2734	64
11780	16794	202
0	0	0
12	0	0
229	707	9
2251	8019	21
1	14	0
17	0	0
0	0	0
0	0	0
195	115	59
1935	1975	1198
43109	66169	5477
3	1	0
0	0	0
0	0	0
45	175	2
0	0	0
0	0	0
0	0	0
18	18	3
494	488	2
76	101	0
106	116	2
26599	6151	52
6522	256	75
34	102	0
9645	10133	143
6358	3574	43
0	1	0
10	31	2
0	0	160
1934	2755	40
22154	25706	392
1262	849	6
1400	38	0
1615	61	0
13637	1293	2
77	32	0
4	5	0
7	16	11
10	27	1
0	3	0
0	159	2
0	0	8
8045	6257	40
16635	5176	20
10	15	0
0	0	0
87645	33814	628
2	4	0
5	1267	0
1701	3584	64
3278	4835	47
4180	576	26
10	88	0
0	8	0
0	2	1
124	166	6
12	0	0
3	2	0
0	8	0
0	0	0
0	14	1
0	6	0
8133	5236	18
0	2	0
4	343	2
0	0	0
1209	60	24
0	0	0
0	0	0
10	2	0
59	0	0
0	1	0
2	108	0
0	0	0
1432	3637	64
7	1	0
132	11	4
0	0	0
20	22	21
4	3	0
3	0	0
0	0	0
6590	868	18
0	0	0
24285	19450	262
6319	6343	108
1	8	0
0	38	14
9004	4767	108
31845	35109	112
2312	1909	52
8	6	0
2267	5350	128
0	0	0
1726	1527	67
3203	2476	51
2	8	0
0	6	0
0	0	0
5330	8049	116
31755	25269	412
9997	11193	148
914	427	8
10600	9075	146
0	0	0
5	0	0
1	0	0
589	0	0
0	2	6
0	0	0
0	0	0
0	0	0
0	0	0
73	133	0
268	256	0
5	5	0
6	17	0
0	0	0
9048	12464	128
6529	5669	46
2717	5259	156
0	0	0
8545	4831	64
228	205	2
0	12	0
1	18	0
2	2	0
0	2	3
6	22	4
1	4	0
10	225	28
24128	17789	283
8878	15373	188
0	2	0
4499	15649	154
9030	7731	45
7366	3917	30
0	3	0
0	0	0
0	0	0
0	0	0
0	17	2
4	0	0
1	0	0
0	0	0
0	0	0
2	0	0
0	0	0
242	11	0
0	0	0
0	0	0
0	0	0
18	0	0
0	0	0
0	7	0
5	3	0
0	0	17
0	12	0
0	1	0
75	1	0
0	71134	72
3	0	0
0	0	0
5035	5314	106
114	3495	124
0	0	0
0	0	0
1662	4472	30
3153	27499	216
4	4	24
2274	5697	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	12	6
3631	3377	62
0	0	116
0	0	0
2386	4566	34
34675	8411	75
4789	6389	116
5726	5869	133
65519	67785	718
0	2	0
8	8	2
6588	17890	382
1	2	0
2	179	0
3	90	42
1	86	100
0	0	0
6271	986	15
106735	62558	1277
1	0	0
3847	3886	42
38	974	38
3797	2452	60
14738	9145	160
21883	13774	153
1198	102	10
2201	826	15
7914	6321	110
2	2	2
0	0	0
0	6	0
0	0	0
0	0	0
378	366	58
5	2	0
0	0	0
0	0	0
96	0	0
0	5	2
6	7	0
0	0	0
0	2	0
0	0	0
0	0	0
0	3	0
488	3	2
401	551	2
6052	14	2
0	0	0
6241	1668	0
0	0	0
16	37	0
39033	73876	654
11532	26470	274
65	342	2
1170	5270	18
15058	9954	291
7757	7246	143
20	428	2
2	18	0
0	0	0
6887	6967	61
0	0	0
43	366	2
71	36	0
20145	28613	252
3500	4326	36
193	169	10
7477	12261	271
4	254	2
8098	4724	88
0	5	0
220	338	4
2	0	0
0	0	0
0	0	0
0	9	0
0	3	0
0	12	0
2	0	0
1325	526	10
0	0	0
198	605	0
399	252	2
8486	8246	143
6141	5194	102
0	0	0
2054	1874	57
0	27	0
9	6	0
0	0	0
0	0	0
244	244	7
3737	1504	32
2199	312	2
578	297	4
1	1	0
0	2	0
10179	10968	170
9795	7328	91
294	14972	106
0	0	0
0	0	0
1	0	0
2	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	2
0	8	0
0	2	0
2	1	0
0	0	0
973	1933	82
0	0	0
0	0	0
38	3	0
7	39	0
0	0	0
241	231	18
0	0	0
0	0	0
519	3268	146
5430	12030	126
2302	1599	28
134	8	2
0	0	0
0	0	0
0	0	0
1799	1213	36
232	654	4
4087	4070	126
21757	13983	138
0	0	0
8	948	53
0	0	0
0	2	0
0	0	0
0	4	0
0	0	0
59	411	2
1	2	2
6	19	2
0	29	0
3	4	0
0	2	0
0	2	2
0	0	0
0	0	0
0	8	0
9286	4976	34
562	439	2
17	0	0
10	1361	8
0	0	0
0	0	0
0	0	0
13740	15598	184
11605	17035	178
40234	67835	864
20587	35063	597
10	414	2
1202	12533	270
69	158	4
44377	11351	90
32872	9281	110
4	10	0
7646	7419	72
184	210	4
3513	2852	41
1531	2	4
0	0	0
0	1	0
0	1	0
0	4	9
0	0	0
22	19	0
92	90	6
0	0	2
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
1372	6204	2
45	104	0
0	0	6
0	0	0
0	0	0
0	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
8	9	0
0	0	0
0	22	0
0	0	0
5405	5038	28
1	189	0
0	5	0
2	1	0
16317	4965	199
14	4	0
0	8	0
0	0	0
1	14	0
0	78	0
0	0	0
11	0	0
2520	2008	46
68	283	102
0	0	0
0	0	0
0	0	0
0	0	0
2	0	9
0	0	0
0	0	0
12	2	0
0	0	0
0	2	0
0	1	0
964	592	29
2289	1418	23
0	0	0
2710	0	36
0	0	0
0	2	0
0	2	5
0	0	0
27283	36303	170
2373	14097	336
1758	302	2
1	6	509
0	240	0
0	7	0
0	2462	10
0	0	0
30	0	108
0	0	0
0	0	0
0	0	0
205	159	1
0	0	1
0	0	0
8	10	0
8	40	4
0	0	0
2	20	0
0	0	0
0	0	0
0	0	0
801	369	2
2	2	0
0	1	0
0	0	0
48	0	0
77	0	0
0	0	0
0	4	0
4	8	0
0	0	0
27	14	144
0	2	0
2589	2414	48
41	0	0
32113	25851	233
5343	5530	41
5772	6379	51
2770	1632	12
0	0	0
0	16	0
14	64	6
4	38	0
820	5175	23
1412	2862	4
2	1	0
22691	29283	506
1514977	1209323	8378
3490	1276	16
3959	7301	155
0	3	0
717	167	10
0	0	0
6376	9451	182
5080	6378	324
3546	3688	44
1738	642	8
0	0	0
0	0	0
0	0	0
0	7	0
4	19	0
0	0	0
0	0	0
0	0	0
0	2	0
0	2	0
4938	32	0
0	0	0
0	4	0
369	0	0
0	0	0
121	2	0
112	69	2
216	0	0
0	0	0
0	0	0
8548	11423	115
0	0	0
2113	6	0
9	29	0
0	0	0
0	0	0
0	1	0
0	0	0
0	124	0
0	0	0
0	36	0
0	0	0
67	5	0
0	690	4
0	0	0
100	381	0
0	4	28
225	5800	2
114	167	0
0	0	0
0	0	0
9	9	0
0	0	0
10	16	0
2	2	0
0	0	0
0	0	0
0	0	0
17	11	0
20	0	2
596	154	0
476	217	0
0	0	0
0	0	0
16	6	2
7	0	4
7	41	2
14727	30288	131
5549	5658	54
8252	9541	147
9	180	0
1	0	0
4815	6125	110
6	979	8
1723	1507	32
37889	68126	1390
7568	12516	121
0	2	0
3	13	4
8213	6076	113
1	4	0
4	39	8
3719	6916	81
2	0	0
9760	3537	30
307	14	4
47066	14604	200
7565	7458	114
12068	33996	236
2055	1768	33
78	1517	17
5065	4938	56
1	130	15
4414	2873	26
157	126	0
29	12	0
276	577	40
1446	2355	26
1754	8535	60
11000	8959	102
233	687	4
136	1	0
100	1746	12
6	6889	68
0	2	0
22	7	23
0	0	0
83	1	0
0	0	0
19	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	1	0
43	10	669
8	0	0
52771	14096	373
0	60	1
0	0	0
0	1429	20
0	0	0
0	2	0
5445	23	0
35	73	0
58110	40058	1084
3	4	0
0	12	0
5605	1226	14
2	4	0
0	2	0
7	8	40
1543	1831	61
6	4	0
1147	500	10
3	7	0
1869	768	18
12	106	0
289	985	8
239	56	12
0	48	6
0	5	0
101	79	12
5177	5973	63
4	22	0
16	11	0
0	2	0
16833	15068	197
0	2	0
1514	3796	48
4144	3554	69
2893	7237	145
35087	46486	656
0	1	0
12	83	0
3	7	0
0	16	0
0	0	0
4	6	0
0	0	0
0	0	0
0	6	0
0	0	0
0	0	0
0	0	0
859	5126	184
27904	36517	450
1	9	2
179	99	0
3688	5131	53
2	29	2
566	2104	60
36748	25578	379
565	52	16
0	5	0
8859	3161	136
1154	10355	74
0	0	0
2	40	4
258	1420	8
7631	18786	554
7881	22147	265
0	0	0
0	0	2
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
4310	7893	200
58	1823	12
0	0	0
2	0	0
1	48	0
5	95	0
1	3	0
3626	6634	42
2946	9549	90
0	0	0
9838	27236	351
7	85	1
5783	6076	50
46	20	4
55	103	34
0	0	14
0	0	2
2	6	2
13247	14137	184
1	2	8
1	645224	3710
366	6891	48
7	76	0
0	58	6
0	7	0
168	334	10
4750	5782	22
25652	49027	762
0	2	0
0	0	0
0	3	0
8	92	51
0	6	0
0	0	0
0	0	0
0	0	0
0	8	0
0	10	0
2	10	0
5931	5995	103
0	6	0
161	585	37
0	0	0
10544	3300	74
1	1	0
5385	7127	122
8769	10708	266
3048	9147	125
0	1	0
0	0	12
2	1	14
0	0	0
19	628	0
4	0	0
0	0	0
4	106	885
54	32	0
180	4	114
0	0	0
0	0	0
0	0	0
0	0	0
142	399	71
1	0	0
0	0	0
0	0	10
0	1	0
4	0	0
28827	37497	521
8558	11514	62
5	14	0
2	16	0
0	0	0
28	14	0
2111	1970	46
0	0	18
3021	1466	4
17	13	0
0	6	0
5673	3364	109
104	1156	0
8421	6138	54
7756	6309	104
33704	14218	33
1469	1172	84
5704	2186	80
58214	80896	641
0	4	0
0	0	0
96	702	13
0	30	4
0	0	0
107	0	0
4	0	0
8	0	0
7088	15925	161
0	15	0
6065	4183	2
2964	1719	16
1084	3397	19
6381	19163	220
1244	2866	78
7477	8525	84
3414	2970	38
0	0	0
18	1	0
43	53	0
14	0	0
17	0	0
5	0	0
27	1	0
5	6	0
3	0	0
0	2	0
0	0	0
83	18	34
370	726	8
21986	25936	84
75	124	10
2520	716	6
18127	7383	50
31788	14103	84
14	25	0
487	110	0
0	2	0
720	507	2
23439	30329	413
52358	47917	542
0	0	0
7644	5584	123
39	0	0
0	0	0
488	1251	18
42	29	0
15159	14648	220
13824	11142	174
1	9	0
3	12	0
32	6	2
348	102	5
2055	424	24
0	8	0
6	16	2
0	10	2
0	10	2
0	6	0
0	9	9
0	0	0
0	9	9
0	8	24
0	0	5
0	2	17
0	0	0
0	0	5
0	10	12
0	622	53
0	116	39
0	219	91
0	369	34
0	11	27
1052	1045	8
388	7435	53
7303	6810	195
1155	4510	48
611	586	27
10062	11292	241
905	1778	4
11648	10150	192
1053	1209	162
0	0	0
0	0	0
0	0	0
771	355	2
11370	8383	99
2579	1494	91
266	152	59
1	4	0
7	4	0
2	10	0
27	24	0
133	107	1
112	86	0
131	76	2
0	1	0
33704	18699	365
9868	4516	24
38	27	0
854	552	4
3	0	0
255	357	0
17647	10107	54
48975	79264	659
0	1	1
4	3	0
2062	2278	60
3185	1416	43
1042	20962	178
5	6	0
0	20	4
39913	8851	68
2614	69	0
282	831	21
16552	26303	238
6079	5582	78
11261	4122	26
244	543	2
24235	62719	874
40344	34618	370
49126	9434	99
0	219	0
0	1	0
648	3976	23
2	1331	0
7807	10808	38
0	0	0
14	831	14
0	0	0
2	110	2
0	2	0
1931	15599	278
2748	3216	48
36141	31977	230
0	0	0
3618	5103	38
4	12	0
1069	1556	84
6107	4210	72
24834	36745	259
113	329	6
0	2	0
0	4	0
1278	1297	25
350	1014	7
3148	112	4
962	78	4
0	0	0
8907	4114	54
3307	742	21
0	0	0
97445	58896	688
163	674	2
0	0	0
28	104	0
1103	2260	30
0	0	2
410	1590	36
4337	5950	104
6163	16191	262
95290	117408	938
2099	4913	77
1864	1736	21
34	842	62
0	19756	301
8	1	0
14157	13294	120
9614	10417	89
126	8979	0
6254	10046	22
43732	90332	422
0	0	4
0	0	0
786	66226	249
4718	2929	46
3423	6	29
0	2	0
1731	944	12
9413	4422	38
168	67	24
320	348	48
11082	9815	125
5387	3999	40
3440	3663	22
148	2	2
2230	21091	164
861	9557	97
0	0	0
3107	5421	118
1176	924	43
90	307	0
179	842	68
488	2234	88
786	908	2
28239	16350	284
4705	3283	51
846	831	2
5	1	0
23132	9117	159
0	4	0
0	0	0
3273	10696	72
88	1825	37
183	315	6
2	10	0
0	6	0
1239	3163	101
0	16	10
0	0	14
16	10	0
1271	1301	62
398	490	4
47	133	0
432	670	46
498	585	20
400	390	11
30	36	34
1	0	0
0	0	0
4	8	0
0	0	0
0	0	0
0	0	2
165	38	2
2893	3198	34
6	61	50
13978	12833	102
17346	12593	93
2230	82	0
3032	737	14
135	106	2
1820	4297	18
1034	704	2
11	195	4
605	1600	70
677	5126	110
0	6134	4
10	1340	9
3240	3702	262
3262	3718	266
5	13	146
21020	8599	232
187	439	4
41806	34661	328
17739	26130	490
235935	511698	3061
587	929	0
3171	4058	16
0	87	0
0	0	0
0	0	0
0	1	0
0	5	0
0	0	0
0	0	0
0	3	14
2	0	34
0	0	0
4101	7793	110
1310	1336	24
27824	2632	43
40	340	22
0	0	0
2	111	8
87979	129912	274
1934	2584	18
8431	10525	520
14318	317	28
11344	8035	197
165	4	0
29467	27402	218
2	103	14
6523	464	4
5407	13287	32
6971	11029	284
12164	8437	102
3056	5640	94
3431	9642	180
10	3930	54
0	2	0
8799	7577	156
30428	58781	817
2	0	0
12194	5232	338
35	16	11
1934	1252	12
0	0	0
0	2	0
0	0	0
15274	18023	156
2545	339	12
156	343	6
3728	4608	88
533514	107482	939
1506	522	18
27838	6825	76
1626	1898	51
6746	8487	79
0	4	0
0	0	0
0	2	0
0	0	0
0	0	0
5123	6507	62
0	0	0
8	32	2
0	0	0
0	4	0
0	0	0
16162	9126	190
85	256	23
357	1547	40
2662	3074	54
6	65	10
252	48	20
6	6	0
1421	28	0
122	1370	10
8	92	0
29	4	0
596	845	24
3864	5835	79
0	12	0
1	20	0
10	11	0
31348	41763	572
1	0	0
0	0	0
1050	930	16
0	2	0
0	0	0
24	196	0
54	4	108
11	128	0
0	0	0
48	48	0
9	13	0
0	0	0
4	71	0
916	10290	68
39	17	0
5292	2929	40
111	20	0
881	7969	83
2636	6201	78
23	835	18
37	500	13
8810	9418	59
2645	28091	180
0	0	0
0	2	0
17	359	2
297	544	0
4	4	2
3154	2311	10
31564	47709	90
0	554	2
5339	3614	136
8670	13453	432
4146	4689	80
2141	1987	32
3	25	0
6	15	1
396	2640	79
5681	4726	123
0	3	4
977	2471	42
80	604	26
3437	1967	28
2829	1235	39
14654	17539	410
1875	1975	8
274	2979	51
368	3514	39
11666	11413	207
5899	9106	141
7612	1894	14
51788	26209	236
8653	14526	276
15203	9757	90
6429	11542	128
111	370	34
0	50	18
0	135	26
3981	300	4
3	0	0
480	149	210
0	0	2
0	156	58
132	647	0
13198	22327	214
3288	384	10
3	1	0
4975	3564	55
0	0	0
329	3763	50
85764	15950	146
0	0	0
3831	1566	20
5977	13224	77
0	6	0
12300	3879	74
0	2	0
0	0	0
89	66	1
8	10	0
0	10	36
2	0	2
62	273	6
15827	13920	110
12548	10319	78
97	71	0
39286	9108	102
2	231	26
6	5	1
18	24	0
3589	8555	76
623	1760	10
17010	14816	170
603	2382	49
7345	10845	96
3059	12900	130
1892	950	115
9910	3243	32
33968	11223	92
14007	3990	23
5216	3221	67
940	592	16
604	17934	136
0	4	0
6	49	1
856	313	6
4451	3085	40
8397	4490	40
1930	1945	32
638	1483	22
884	1134	20
5	17	16
0	0	0
12807	5383	276
2	4	0
0	0	0
60	132	0
1882	12504	74
338	177	0
75	9361	72
0	1	0
72494	51106	452
31	6	0
0	67	0
2277	3318	31
0	0	0
184	335	0
121	747	8
44767	33831	281
48345	41536	662
3733	5151	80
40	291	19
22	152	4
11	18	0
434	394	2
0	3	0
0	0	12
18494	10930	129
5546	5512	101
157626	23500	64
127603	20250	49
9873	4426	24
8464	12572	72
41	8	0
360	206	4
1107	754	36
0	6	0
19	253	6
1790	3172	48
22550	25480	360
10619	31726	173
14904	6718	191
2549	1733	33
12980	10874	104
0	2	0
44482	25451	152
5759	6042	106
135	74	124
12254	25121	116
19	184	99
5343	1229	42
33	0	0
1335	0	13
0	2	0
40	3	5
0	0	2
4	6	0
2787	2238	6
1	0	2
6850	8928	126
0	0	0
110	7	0
6547	1076	30
8	19	0
0	11	0
1932	18389	113
3004	14753	4
0	0	10
5147	7982	108
740	1301	15
5045	5055	164
737	867	14
312	244	13
1046	436	10
2085	1642	9
1002	7450	68
71608	28441	150
35	21	0
0	0	0
1	4	9
8	4	0
10867	69258	536
0	2	0
3	96	0
15631	11821	155
3953	5175	96
1032	1712	17
1027	6124	40
11768	26231	172
1	8	50
0	0	0
12	4018	38
2	294	343
0	12	74
9	11	18
67	40	0
777	1394	62
0	204	2
2103	991	14
1063	342	4
69519	8980	28
8175	13199	62
9163	19628	169
3727	12624	168
6085	23717	210
1343	2059	18
3292	4173	40
91	292	204
10	271	0
6	124	0
573	646	5
165	159	6
0	0	0
184	218	2
16	48	0
186	1281	64
5	64	2
4040	4787	228
2181	2387	60
5	98806	181
65	372	48
236784	255392	2658
237786	256788	2736
450	2184	32
285	292	4
7	0	0
11278	6061	144
6086	4032	18
738	625	5
111082	186825	2359
25	18	1
618	1106	45
12	9	1
0	1	0
6	50	2
1034	260	0
854	4987	64
756	732	1
9405	3923	8
5385	1522	47
31725	31965	780
203	1231	230
1017	3135	245
0	0	0
95	39	2
4225	686	10
1160	988	10
0	0	0
0	0	14
15	1254	156
70	46	20
7854	7455	194
410	332	104
825	435	14
171	382	4
61759	981325	7213
13130	9050	135
3	0	0
14928	5710	34
10214	3227	24
457	1778	17
1	4	0
58816	152178	1081
76639	212066	2177
597	156	5
27478	53566	492
14	892	10
18	264	48
912	3277	52
14603	20284	458
1911	4542	71
5198	7877	46
42	25	0
10034	6528	91
2160	4606	56
0	0	0
0	0	0
24	74	14
7021	5144	106
6013	4437	102
437	4968	32
221	901	58
4847	3874	200
0	8	2
0	19	0
917	6007	4
0	2	0
239	66	8
0	0	0
138	159	40
123	23	0
14432	9945	100
12198	11754	172
6	9	0
6523	7912	91
15639	8864	82
7029	16131	310
43141	19897	258
6904	18563	601
119	106	6
0	0	0
2680	4125	14
12474	1933	96
11968	1334	26
38300	590	22
1	3	0
10	12	0
2028	13138	730
0	2	0
72	48	2
168	503	4
1763	5390	164
1982	1533	18
175	205	2
19828	10914	44
3247	4184	78
2701	3383	94
0	0	0
6833	19507	466
16646	20169	226
129	17	1
6938	2416	65
7	5	0
244	3588	7
1	39	0
20	9138	35
0	0	0
4	5	0
138	46	8
24	33	2
5553	8061	103
106	399	4
38172	70452	858
96	15806	392
16808	15447	138
1085	5539	298
1020	115	8
3328	2076	20
3716	9558	121
4	372	2
256	24086	52
5317	5495	68
4	9	38
437	11586	306
8163	20571	258
0	0	0
29	163	5
86	435	2
2	380	0
0	5	0
0	312	4
3395	5109	45
69	709	77
3403	2947	50
1727	26158	150
2	12	0
11514	31024	611
5565	25258	304
4352	14804	145
14106	26004	400
18847	49583	581
45	3985	71
351	4329	74
181	818	6
1282	2176	29
1	1	4
0	0	0
1045	1722	4
3407	3248	54
13839	9597	29
40276	15938	123
3718	6623	296
162	1113	6
1271	5345	214
17237	20686	260
19598	18418	418
3801	1940	26
1717	1918	21
109	1419	14
3710	6274	68
1209	1215	18
9061	15438	199
78	1	0
0	0	0
41231	61203	744
19275	36161	356
11740	18413	192
4	40	1
511	2956	12
0	0	0
27	283	2
81	3	3
0	0	0
235	90	0
816	90	0
5807	6208	81
337	1795	16
12	140204	839
0	6	0
0	9	0
6839	10601	90
12	723	64
541	2252	55
0	1	0
52235	94881	1362
133	140	2
2776	883	4
2	13405	150
11484	19064	331
1479	10878	178
54486	20905	106
22705	36046	264
31003	3902	24
47220	66762	1458
12831	14070	156
599	2452	84
2041	1279	79
0	0	0
1886	2838	40
1	52	6
8665	8397	178
74	2241	38
6348	5249	103
562	576	6
5915	3485	58
10	181	14
78	149	21
0	0	0
5530	10222	166
31357	33421	453
27688	30625	315
0	5	0
48	163	6
200	1261	8
30	36	0
2166	2988	8
13	5	2
3734	6379	66
7798	5626	225
29809	38189	446
22635	54214	710
3042	4157	22
934	656	137
1038	443	0
7372	14300	244
4229	7342	124
3082	3910	27
0	9	0
1	2	0
1677	1446	140
1065	1035	375
1179	2729	36
25364	20618	160
34	1594	21
10286	15824	334
509	727	19
9599	8356	112
11146	16217	246
33235	46355	951
1929	1599	18
4360	3718	32
3899	5437	78
32	126	14
8	48	0
12882	10072	183
0	4	0
7158	5077	64
8722	6398	144
0	0	0
1	0	0
2232	6427	100
52508	38287	420
1973	2173	54
2898	4179	32
8684	8055	124
7165	7591	74
129	42	16
184	531	9
0	0	0
2508	1302	28
6972	11965	170
190	949	16
5236	530	2
3176	590	2
0	0	0
3272	7992	76
0	3	1
397	34	4
45862	25660	151
4933	6866	179
2847	6947	102
769	7615	56
29	301	0
4	88	8
2	0	0
6487	11188	136
13661	12779	240
138	203	4
8	4	0
5086	202	8
6643	9168	102
166	62968	232
3	523	34
5	0	0
29	147	1
1929	8499	219
9733	7692	136
2	2	0
0	2	0
1	2	0
1748	2542	14
115	309	2
12	39	0
160	580	8
0	0	0
463	892	0
63	1	0
245	718	2
0	2	0
2	2	2
0	0	0
187	509	6
220	171	3
1431	2342	90
9	18	0
11792	17703	168
12726	13947	169
33051	29224	193
3086	2024	6
18415	18715	255
433	1083	29
19064	22320	306
99	368	12
1	9	0
8920	6998	46
2	144	6
8638	8316	105
8227	34215	220
3149	13806	273
5220	3170	32
172	1017	11
2493	6177	38
0	8	6
54693	45110	812
427	2794	121
3334	6440	132
25631	12297	138
25159	26451	262
9183	325	4
13706	15718	204
69755	58698	662
2120	1254	13
6209	3300	41
815	950	15
113	222	4
3129	3188	38
2051	3663	64
63476	28941	137
2	5	0
451	1390	32
464	313	3
11060	5249	7
21082	18755	316
19353	16631	414
520	196	13
3429	3952	14
20357	10649	91
0	16	0
24	1981	10
0	0	0
667	1316	16
6626	41308	444
45715	2502	58
2	15	0
245469	85780	828
848	733	10
32584	10683	120
18	12	1
2792	11064	104
54	8	5
26262	18296	339
245	149	88
3821	5444	338
67903	58733	611
0	0	2
1489	1488	24
0	3	0
0	24	9
5192	24649	346
6458	4030	72
9895	25328	329
0	9	0
0	0	0
683	348	7
1	0	0
15114	16057	224
216108	106092	1431
19123	14208	192
10005	11708	88
36	56	158
11	12	0
34627	12518	78
3247	2003	40
687	3521	73
0	27	16
3560	7793	30
7262	97593	208
4	2	16
4682	6764	22
0	26	0
66	1089	17
5451	5178	104
1035338	12661	3216
42	7	0
36956	780	24
9632	12610	260
10	55	0
809	5171	103
14	4	3
70	139	94
2334	2028	38
428	1840	29
27016	27781	721
805	1022	82
41543	29559	619
914	2390	175
6	55	10
9891	27532	295
1	3	0
45	69	28
8524	43121	670
0	1	6
50	70	2
5718	8466	106
266	606	42
100	14	0
4916	9947	179
298641	64432	552
189	18	8
75	158	8
169	239	4
0	0	0
5228	8476	127
568	1497	20
2576	7644	87
13296	18173	301
8380	12929	278
31950	38723	264
19632	55428	243
1785	1392	6
4	235	4
912	2810	28
160	1051	20
0	0	0
17619	13742	523
9	0	11
0	0	0
0	0	0
4	116	29
105	2328	49
15952	20125	479
2131	1260	64
25	5	0
147	288	5
186	2334	50
7349	5489	86
3	29	2
3	9	18
7130	14712	20
0	2	0
496	1384	2
357	1006	2
0	3	0
16	14	0
0	9	0
8	210	2
110	528	4
0	219	0
0	290	3
0	1087	5
2	26	0
12	1579	12
106	2049	20
0	24	0
1	721	24
10	3453	55
1753	5118	56
656	1091	1
542	76	0
3	3916	42
10	510	42
7146	7716	202
0	1	0
1498	1188	24
0	4	0
12	418	0
26	151	2
27	60	2
16	763	28
5597	4098	65
11856	4951	32
0	2	0
0	75	0
0	0	0
0	0	0
2	46	35
1086	2915	32
4918	1111	102
1063	1608	38
200	638	3
253	592	5
0	1	0
13411	8335	108
0	10	0
0	8	6
