/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171629.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171630.sra.uniq.bam	/home/jolyang/dbcenter/OryzaRNAseq/nivara/SRR1171631.sra.uniq.bam
8270	5432	15938
2445	4831	20871
37	54	2014
40547	1242	6725
2279	2215	2840
8680	19882	6899
8168	16747	17837
0	0	19817
0	0	1
0	0	2
0	0	0
11031	1557	6233
2	0	1
0	88	1870
4683	14127	20608
5318	9050	12372
424	1006	171
0	0	0
8212	1316	4963
5	0	2
100309	3881	16217
0	0	1
12	18	1314
2	2	0
0	2	36
0	0	0
0	0	18
121	980	611
3	17	7
5865	11744	17692
1	2	2
14423	29572	107426
0	12	839
0	0	0
87	1117	1543
7329	3979	11386
558	225	1065
95	0	60
3799	10550	37749
343	668	1172
4	59	416
1	0	2
20421	4005	11817
4951	2569	5938
8	255	32
484	6081	3401
40862	2581	44935
0	0	1
4318	1540	38174
5009	4047	12614
5890	11504	15253
169	186	281
31	1452	447
0	2	0
0	3	0
0	0	0
0	37	0
0	3	2
128	1128	421
1421	6707	7945
18157	46832	14273
1	0	1
9514	3710	2176
6977	15639	10561
3	4	154
38070	23813	111724
25454	2082	20553
8	0	0
5	0	4
3969	3080	10443
1487	22939	2340
0	0	108
104	685	518
4	60	2187
1957	793	5603
3452	6492	7730
166	13	204
1169	384	6558
14571	15953	32330
9627	17273	21145
0	1	2
1275	20418	4025
964	3073	3154
3550	3265	4349
101	127	647
0	2	2
822	7439	195
0	2	4
21614	67099	60701
25692	2694	12456
155	847	194
5805	11307	15430
20	22	430
215891	456	88810
6	4	2
2594	8074	6197
938	5155	731
0	0	0
7820	8962	23006
119	213	1346
1	2	0
276	450	201
14036	9915	13119
2	3	4
0	0	33
362	1294	409
121	1357	4186
1725	5351	13845
2608	8388	1199
6	84	0
14568	14942	3360
0	1736	60
0	0	4
0	0	0
2875	9319	5901
138	1049	41
20246	17184	32643
14	2	1
147091	14932	20801
13	11	13
3304	1572	1904
2827	3092	2206
5173	37550	79572
2479	7788	4529
0	0	0
1752	9088	25016
114	248	2724
12	4	52
2298	3262	16874
8	144	110
2131	3281	7450
11	35	841
4	13	24
0	0	0
988	2023	9941
1	2	4
4530	1807	2058
7422	9781	15343
1013	1674	15496
33	0	24
5609	4016	30078
0	5	16
5	10	23
0	0	0
37910	380	41331
9295	7847	23296
9894	4783	12293
2269	1813	4182
0	0	0
133	202	683
8836	30581	35052
22	3897	135
10673	7053	15796
2	0	10
402	5471	7129
3753	2799	6451
5365	6792	12005
5610	10203	28591
24336	31278	75007
17927	19	36594
2	0	6
8	0	5
1124	6640	6380
3688	2590	4001
4	0	3
2658	3149	10008
4067	2162	4088
1461	2165	764
4	0	21
0	0	5
0	0	0
9025	8163	16085
8288	17212	37068
8	13	3
472	383	5
41542	65828	42847
8	15	5366
3363	5708	7152
2	14	25
0	0	0
2	0	0
2216	164	3520
1947	136	3725
255	1977	7381
5675	12872	14266
0	7	1187
2364	14592	14304
2409	5198	5675
2792	2764	20662
38	46	1633
3	4	18256
3876	1421	11193
83301	7279	44645
3196	3292	6644
8	2	0
65757	121375	177814
4577	11616	34266
2	380	9522
2029	2816	4488
1	173	4981
2345	2581	3330
11244	13293	17957
579	1101	1522
2	0	972
10	865	1030
0	0	1
102	451	3457
29424	162787	57518
1381	2401	2594
5	61	6
6	108	333
21	9	7
9265	24218	42584
0	0	1
6552	18893	54876
6	8	1
42402	7707	18452
34	1025	44
18566	32781	76881
1161	492	1514
325	298	5976
440	0	1738
590	2	2992
1	0	0
1659	138	4384
404	11	458
83655	77101	81796
0	1	0
4534	7129	10249
7211	4641	17462
31212	35142	77215
7321	10720	14186
16	31	3792
68473	46	84656
14735	14781	19962
22	289	122
7453	6205	10574
0	1845	542
17537	16238	23848
12209	5053	9850
3	12	4
1267	5640	4346
39992	83694	182306
1	1	49780
4927	16668	72567
0	0	137
48	2	445
4	2	3
11978	19812	13751
427	824	997
2081	2473	5343
6130	9625	16044
7585	10876	13804
0	52	2
0	444	222
582	1471	1967
166	106	135
3879	3	4
0	0	11
1	6	2
2857	2266	2632
221	5855	7514
11022	14094	18741
1	3	20
8412	26234	35437
13553	58034	37960
1	7	8
0	0	3
27987	12701	35493
5710	646	6781
6002	7424	13803
2989	4964	12550
59658	100312	196939
179	266	298
16475	19690	17486
4403	4614	7216
17210	30545	70280
20604	69232	69076
1	1	0
0	0	0
0	3	4
9432	18540	66794
68	449	892
0	3	6
2	19	12
44166	62637	120039
6274	10958	19035
1023	2111	13586
0	0	1
212	1198	2231
142	421	420
463	879	1341
1086	1477	3111
16	166	188
19638	31099	54895
63	102	4364
698	4165	7311
119854	1315	8704
10449	872	30499
1025	5980	5168
899	5841	7020
32	79	865
3059	8723	16633
37	18	763
0	0	0
0	4	0
379	465	70
6	260	69
0	1	0
412	302	2638
6	2	5496
6033	7217	13341
6381	7370	25475
2	4	6
0	0	0
7567	25775	90321
0	1	0
0	1	26
0	0	44
0	0	21
2	2	234
0	0	112
12085	12592	18035
19792	37738	23683
12	810	960
0	0	0
0	0	0
0	4	2
3	412	253
0	0	2
7711	22355	20469
3559	19003	30625
0	5	2
0	0	0
0	4	8439
5442	12561	30251
2	26	106
9	35	7
0	0	1
8	5272	720
15108	21122	39149
8427	89	4966
13999	18414	37104
106	1398	299
0	0	3
3	214	2
2	1119	886
2	6	10
0	1114	78
0	0	0
0	0	0
1191	473	290
0	0	0
0	0	0
0	6	49
0	8	4
5	6	1
16	34	5
729	3760	2387
4019	2409	6077
4227	205	5927
42	356	2875
148	912	743
4551	3675	7031
4276	10543	8614
56	136	4336
946	4183	3882
2227	3219	785
2401	1732	8309
8030	3860	6407
0	15	0
0	0	0
0	0	2
0	2	0
0	906	457
2	3978	2
2882	6002	26477
6	9	630
10764	17989	36155
12	4	6
0	0	1
1079	1660	8394
3	24	55
137	807	1502
6001	11549	13744
0	0	170
0	0	0
0	1	2
1	0	96
1330	3610	4259
9271	20596	11904
0	98	6
0	0	0
0	307	13
0	0	2
0	0	0
0	0	0
0	22	0
4	1854	159
0	36	2
0	0	27073
0	1	6
0	65	1
0	0	0
6433	9130	12393
9983	17946	17501
0	0	0
4282	9740	12938
6	1	8
370	2028	1309
684	1015	3331
0	2	5
21	314	2530
820	2397	8376
91	106	2737
21	9	30
127	155	729
3673	8513	5860
68	59	4853
1895	0	333
10	0	1
0	0	2512
0	0	0
0	0	101
0	0	0
0	0	0
2503	12284	7177
25	841	192
6023	8138	13356
8	11	489
0	1	3
0	2	365
2	1	8
1	440	170
0	39	27
1	0	2
5022	10188	11744
2239	2294	5370
15	754	289
3474	4087	8449
267	2710	1718
0	0	0
3	69	14
1	7	0
7	359	11
3200	2	186
982	20	1477
0	0	19
147	797	6742
121	150	4048
32854	62912	57054
5	19	21
5	31	18
12931	3718	38605
9249	14586	13520
3253	8567	9518
18	4	31
4	0	54
3442	4605	8289
2316	3754	5059
3051	2534	4203
0	0	16
1	1	56
3397	3227	10830
1504	2354	3529
1	0	2
68	4	103
0	33	0
0	1	0
2749	8312	13924
1073	9127	4551
501	578	848
1495	3548	3240
0	0	2
14	0	0
78	0	13
0	0	56
0	0	0
0	34	8
0	0	2
0	0	1
0	2	12680
579	672	502
4564	5479	14940
14836	25272	40781
1	0	0
1	2	10
447	3	232
2	0	2
0	4	2
1	0	1
0	6	40
0	0	1
4	43	2572
6	57	1913
23466	18083	28756
5	118	16428
3	0	0
1	0	4
0	0	0
22	12	397
0	0	30
9792	5818	16606
4	4	19
9137	3149	25709
1	1	0
2115	3011	2612
5194	9826	17936
4204	8579	8315
567	2904	5825
122	191	986
601	963	1972
8	23	137
7957	10076	18372
7058	15667	26335
0	2	0
199	357	1223
787	1952	4929
5030	12475	41749
150621	74679	56781
415	1498	3775
13141	948	2368
27	3	22
1	0	33
0	0	0
0	6	15
12656	33028	24369
0	1857	6
20	16	60451
69410	7565	20211
0	0	2
143	194	111
4961	2236	2707
4	2	76
854	815	622
2078	24509	307502
12658	10619	15547
16683	51899	55179
6400	12666	6729
7671	32106	76678
0	3	3
232222	91264	404242
3593	11965	13725
2106	2394	4199
3224	4365	7808
0	192	17
382	308	318
0	0	0
4539	40412	18441
0	0	0
0	7	8
0	0	0
4296	7882	20328
9171	13813	36922
0	0	0
10	44	321
0	0	0
0	0	69
2	3	8
0	0	21
0	0	0
0	0	0
0	0	0
708	7220	2738
1	2	3436
0	0	0
0	0	1
0	0	1
1	0	3
429	1703	4152
1792	1765	4802
632	583	3067
6	10	37
3459	16661	6548
15370	22319	33857
9	0	14
13109	18348	31643
8	2	74
214	427	612
0	0	10
2	0	5212
6	0	1
812	2063	1914
0	0	0
2240	2964	5094
1087	7747	3800
3496	4367	5031
42	75	169
1165	13974	36170
0	0	0
0	0	0
8	23	2517
0	0	0
0	0	0
692	4375	3162
0	0	6663
10	129	94
22	142	1026
0	36	685
7064	3453	5111
434	108	13934
137	0	4685
52	180	185
11	21	58
2	224	215
1	0	348
518	218	279
0	0	0
44319	22885	1057
2281	2719	4840
3939	61668	307204
0	0	0
276	278	364
4947	15039	26686
5764	31584	28721
19017	15660	101762
0	1	9
0	0	0
0	0	0
28387	9849	14434
1695	3623	4093
0	0	8
0	6	2
0	0	40
0	0	0
2	0	4
2	1	15
2	32	359
3556	6041	10420
3711	4198	15907
2	10	24
2838	40380	13759
0	6	54
3725	26509	27594
0	39	22
3	329	315
13404	27979	46203
0	14	2
0	0	0
8855	13110	17140
10419	19841	20109
361	1127	372
0	0	0
0	0	0
4	6	0
1149	8825	118
0	0	0
32137	41844	92436
3598	7752	17674
0	309	0
0	0	0
5000	14824	11887
2	47	143
355	241	1338
0	2	859
572	363	508
4217	6310	9416
1	0	1
0	2	2
4671	515	3582
12999	20450	32177
4421	6896	10958
3644	7840	9190
2926	13840	41208
6233	3979	12222
941	9756	6983
4281	9726	4294
5689	14367	16725
66	1063	44163
1749	317	620
3546	172	5331
2389	6854	8766
2306	44	1268
2836	3700	5248
0	1	6
2673	3447	12752
0	0	0
0	0	0
31	18	78
1	4	85
0	0	17
9440	655	6102
0	0	99
349	2555	11073
0	0	1
0	2	6
52	176	2135
0	20	340
6	16	42
0	0	1
90	38	97130
112	40	87849
0	0	0
32	667	1443
172	436	5432
0	0	0
55	144	6
1	126	0
102	11808	19
12387	36344	172439
8	1	5
5689	12400	17680
11	135	8
0	0	0
0	0	0
1363	2036	3240
397	466	8507
4675	8143	16041
5938	6513	10640
0	0	75
0	3	0
1	82	4
2	7	10
0	16	30
2	0	11
0	0	9
0	0	0
2	0	0
0	58	14
0	0	12
0	0	12
27097	9821	19935
23	116	68
399	240	66
0	1	0
758	1330	1627
6409	13738	19714
21	20	37
53	370	7483
0	0	13
0	0	5
0	0	0
741	619	1785
45	68	101
2100	2239	5842
11447	12266	18713
66	16	31208
0	0	0
4527	5968	9839
9	55	222
47	933	1056
0	1	2
3177	138	5165
1321	1825	2251
11956	11622	20931
1833	3176	4238
1	6	671
17804	11598	21742
0	1	1675
0	0	0
4	445	0
2	100	1
22	310	11
6911	4454	10501
47368	10244	36805
4268	7860	6457
1744	6311	3436
0	8	6
2	1324	29931
0	0	2
1	0	0
8157	10081	21858
388	933	1095
11	0	1730
0	0	282
1	1	43
7	29	5
112612	35613	48999
0	1	1
2700	3674	9250
0	2	2
0	0	1
0	0	0
12181	21764	31720
4120	2431	5950
11749	12784	18799
0	0	602
2	10	16
23239	25066	100003
10654	4067	12776
0	0	5
2187	3214	5609
10517	21616	11765
131	244	424
1839	50596	454
222	314	505
0	0	2
0	0	0
46	708	375
0	0	0
0	0	22
0	0	0
0	0	0
0	0	0
0	0	0
0	2	0
22	2153	69
0	0	164
1	4	0
7	2	0
0	0	0
0	6	2
350	505	294
0	3	4
7	41	66
0	0	0
0	2	0
394	772	60
0	0	0
511	1623	227
0	0	0
2	0	0
20692	23870	53262
0	2	2
19	54	217
0	0	0
238	522	150
0	0	0
715	477	14351
33147	6318	2348
8100	21145	34253
175	122	116
1	6	7
86290	157435	69584
2802	3717	9057
0	0	0
494	970	1852
10680	20424	33836
451	148	174
0	2	0
0	0	0
123	3233	506
0	0	0
2078	3377	3160
0	1	0
24	328	2474
2	0	2
0	0	0
0	0	0
0	0	0
0	0	2
28	20	2
33	0	4
0	0	0
3596	4539	8026
14095	15671	17430
8	6	419
0	0	0
0	0	0
12222	1642	53283
0	0	0
2	0	4
2407	770	3645
5722	7034	8697
4878	2659	6057
8946	17507	18633
0	0	0
2	23	99
0	0	0
86	64	615
0	0	0
2	9	23
0	0	15
2957	6170	9229
0	0	0
125	81	390
53	206	797
0	0	0
0	0	0
0	0	0
0	0	2
10544	13915	25874
579	1495	2555
0	0	47
0	0	5
2849	1983	3883
865	6519	4092
0	1	0
0	0	0
451	1939	27
36	350	112
37406	266	33790
0	144	80
830	2432	1025
2	0	94
6	1081	1289
6862	7437	31048
79766	1613	22416
2218	2674	2335
0	0	0
14544	21588	32061
2762	12645	21335
9	23	119
20	316	2814
42	1	5657
28	1115	5654
95	1048	5377
0	0	0
176	84	1857
5250	24575	9814
2	2	0
1	0	0
0	123	16
3237	5891	11183
575	884	2590
0	0	1
14056	36326	46595
4	4	1314
5	8	0
3197	290	1840
7485	10175	11294
85	4206	0
1326	2007	1995
3040	3717	9401
9	2	2
2856	1848	474
0	0	0
5851	343	2623
8885	6807	13186
0	0	0
0	0	0
1524	2258	3365
2730	1841	1777
23	0	2
47679	10824	6844
7	1	41
0	2	1
0	0	0
0	8	189
3449	1809	2612
0	0	0
23	0	0
738	679	2293
0	1	0
102	2	443
6	3	20
25494	1941	1390
9163	8283	1072
0	0	0
0	0	2
6425	3772	9393
0	0	0
0	0	0
0	0	2
53	52	517
0	0	34
0	0	0
3506	5517	11857
184	89	281
823	84	689
44927	85668	133306
7873	24605	18013
70450	86487	163880
26	142	1189
29753	45574	66603
0	1	0
1536	7220	18103
0	0	0
0	0	0
2808	4739	6094
3	1	1
0	1	0
27	62	52
155	34	385
0	0	7
0	129	1309
15164	644	6278
0	0	127
49	94	369
27661	45947	114191
0	0	1
327	207	473
790	346	1367
2	4	10
65	4	25
0	0	4644
0	0	0
0	0	0
0	2	1117
0	2	1
5351	5635	12483
4999	6544	14068
1	4	3
27735	33279	163106
261	491	1066
6119	10983	34067
761	422	871
16303	50729	5650
27	54	6
0	1	63
102	208	1840
226	375	522
2	0	0
0	0	18
2	42	77
4	0	3
37	2	66
11	2	2
189839	14220	15841
384	398	1179
0	0	1
2219	7814	23873
205	1735	76
0	0	1
0	0	0
0	0	3
0	0	0
97	0	13
0	0	1
17	65	63
1810	7400	6469
659	1087	3787
105189	30364	103497
7150	14099	26924
7787	7393	16515
18280	23984	38838
2853	2109	20286
3065	4305	9655
219	327	2216
6	8	66
0	0	4
1	0	6
0	2	5
24	231	274
2349	7583	7731
0	0	181
25	304	2443
0	0	1289
0	2	0
0	0	3
72	17	114
567	280	891
0	0	0
0	0	0
0	0	0
975	1530	1806
0	2	6
2500	1988	3478
6	207	952
0	0	1
0	0	8
52	91	115
0	0	0
0	0	0
362009	262	408855
3	2	9
0	0	0
12471	9436	17097
0	377	103
984	994	2598
55	216	325
222	795	34
1186	437	2993
1201	5113	2713
1590	1231	4152
14128	414	2703
2579	10169	14813
17033	721	8866
23	13376	0
1287	1517	4038
12	76	19
40	16	19699
3	7	95
116	1627	1196
47352	44221	68812
0	0	0
40	168	498
5	15	59
0	23	25
0	0	0
19	53	167
11606	6147	5476
5696	10505	14192
0	0	0
0	698	91
148	4645	2130
30225	44366	96564
922	5817	509
69	423	66
0	0	0
0	0	0
55	279	250
2305	1750	6194
22349	85684	191862
0	0	0
0	0	0
2162	3121	5384
0	0	0
0	2	0
1	5	586
8	34	148
20	44	801
43	60	1388
1285	543	5318
0	0	7829
0	0	0
0	0	0
0	0	10
0	0	0
1078	1812	21679
2969	436	3518
853	513	52
244	286	0
3518	4072	3821
2557	1634	6430
385	479	677
1223	1664	4206
13	1	102
4	6	4540
0	32	4
824	196	63
3151	1690	15392
0	0	0
0	0	0
6911	5546	14351
4	53	89
0	0	0
1	1	14
29094	42515	214828
450	178	2918
0	0	1
0	0	2
1	0	46
0	0	0
112	2	20289
77	0	349
16	1	99
75593	12118	31233
22	74	588
4985	13179	1360
298	307	1513
0	8	38
0	0	0
0	0	1
0	0	0
1379	1344	3407
0	0	0
14	34	671
0	24	6
0	0	0
0	10	31
10860	13976	264
10	203	0
3878	2741	5170
2	2	8
282	334	1516
5	3	3
3878	6624	9212
1586	1072	2197
1784	1357	2946
0	0	16
15872	1194	19999
3230	3107	5444
0	0	1
0	2	361
5912	8560	16253
0	0	0
32	221	211
654	804	932
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
122	182	555
0	3	1
0	0	0
1233	2289	1896
7733	8626	4769
3	0	65
1794	2375	2417
5191	10215	11283
0	0	0
218	13728	1848
0	0	2
3	268	104
65	251	154
4797	11690	14158
1	1	1
4620	379	11718
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
9535	12824	25322
0	0	32
0	1	4
2	0	312
0	10143	1020
96	2846	1937
0	0	0
0	26	8816
11	49	92
4439	9036	21621
0	2	0
321	2950	5740
0	0	2
41	889	282
2	0	6
2	0	4
0	0	26
15	41	194
1171	2358	9755
1	6	26
1187	1415	5856
0	0	0
0	0	0
8	8	26
8	2	2
122	0	120
1	2	5
231	5822	3243
8	504	320
3037	3524	3034
0	1	0
0	0	0
2144	191	65
133	0	70
187	628	373
0	0	0
7024	14670	14849
262	3566	1514
1893	2934	4332
25	17	486
6	1	136
2588	7808	12703
3413	3388	5460
5434	9465	14637
738	1154	4837
4073	9088	10459
8	4	6
4	2	0
0	0	4
2098	3470	4621
4249	12845	10581
0	348	5
6	2	7
24	14	51
0	0	2
0	0	216
0	0	0
0	0	0
3081	498	3080
5315	9037	14036
0	0	1
2	12	2
180	206	306
0	4	12999
2796	1598	3789
0	0	0
0	0	8
0	0	1
0	0	1284
2448	4494	8422
23303	8325	14978
81	110	534
63	1284	1187
7953	4189	9462
24384	19924	51930
4113	10178	3604
0	0	17
0	0	0
481	13	391
40	269	371
0	1	0
289	588	19234
18	58	196
227	123	371
0	0	2
1153	1919	2270
0	2	54
4	13	745
0	0	1
4	332	7216
238	23	5176
1364	7946	26074
2	36	0
13876	14960	4577
4	8	186
16134	36470	29062
264	907	1663
0	0	0
0	0	15
8302	9509	18184
2647	886	1070
10	41	2875
5359	9455	10160
5417	4337	8632
679	968	21746
0	4	0
0	84	80
7644	16747	19861
2744	2123	4867
3834	7321	9989
5311	20030	7777
0	0	0
0	0	11
0	0	0
173	158	144
48	52	2
0	3	4
26282	31335	34938
23	47	415
1	0	120
23	9	67
0	3173	26
86	1912	302
40	0	1
33	1308	579
10396	15326	43471
5	10	5
0	737	22
0	6	0
14	214	120
5957	5879	11445
4157	1478	4409
0	2	0
5833	4669	14724
346	304	44
0	0	3
9	6	2084
6426	5173	15433
5038	6499	11610
0	0	0
0	0	0
0	0	0
188	68	340
0	0	0
32	1006	20220
956	4308	4764
28	581	2675
163	1781	3662
10414	13225	22834
11857	18163	22604
378	1361	2922
416	2434	3291
887	3497	1778
0	12	1
701	4847	20931
2701	1279	16479
0	0	5
1233	3192	11120
44343	684073	179884
37891	413764	151625
2	9	7
5	14	28
1	5	545
4373	2952	6364
4605	13941	4834
2	1	0
0	0	0
1160	2	31168
0	0	0
1370	140	470
3	0	3889
1515	3958	7158
2844	6595	5808
5287	6433	10967
367	4713	4570
5788	2601	12265
5075	5261	15296
0	7	8
620	2018	2100
0	0	3
0	0	0
0	0	0
4	6	9
16	138	736
6454	9058	13772
0	0	0
0	0	1980
2	5	27
0	0	62
0	0	2
0	0	2889
0	0	0
0	0	673
0	0	0
0	0	0
0	0	0
2324	7514	2202
3447	3951	5397
2883	1463	13022
31	16	6540
28	24	248
573	64	38
177	13	633
4502	6715	10247
675	519	3062
292000	82228	118173
22	73	154
2	1	2
7972	17744	40086
28	10	68
1353	918	1615
150	1036	8067
0	0	0
1446	1653	8949
299	2942	2856
15157	3635	20063
2182	2795	3264
6737	7417	14750
2	4	4
212	14	44
0	0	0
4	0	3299
2104	866	7210
11399	11155	35461
8462	4412	6531
0	4	0
0	0	0
7	52	1813
44	35	839
8193	9090	17507
2	0	0
0	0	0
6	872	68
0	0	0
1	10	4
1	43	15
2780	2455	6105
1	1	0
0	0	0
0	0	0
3	0	1
480	447	34888
921	1666	4451
304	36222	651
15	36	539
12	174	552
588	895	2629
13469	22	172
1	1	0
1630	727	8875
15	289	18
2919	60604	9096
2355	18914	803
6834	812	5407
0	0	136
0	6	40
0	0	0
0	0	12
4	438	80
607	868	2469
2701	4114	6023
313	1535	79
0	1	1
2	5620	811
445	8863	14362
258	78	56
255	278	1314
1937	4570	9303
0	0	0
32	104	84
12660	16953	31285
16798	24328	38471
0	1	197
5893	11505	35371
38	74	22661
2264	2142	24081
198	8	397
45	207	195
2	2	3
6062	3853	6602
0	666	16
1408	1994	5583
212	35	4236
6682	4200	9714
4164	10446	16617
1	4	8
1103	1816	3313
2	11	5
0	0	0
3307	4338	4123
100	341	589
2109	2771	7360
1290	2335	8251
104	471	2925
7909	19787	23442
574	7414	20290
2005	3709	6061
1	1	939
3356	10287	9014
3	2	50
3166	4493	11449
11495	11945	16725
2491	4944	5983
2	26	31
94519	459712	455816
1	13	104
2	198	47
0	0	0
0	2	0
0	4144	289
0	0	0
0	1	0
581	4327	6827
3	51	1134
45	29	959
16	43	120
10135	11694	19099
0	0	0
0	0	244
25	22	213
13	16	89
0	0	0
51	2691	1101
0	12	0
0	1	0
35	6	66
1041	4254	10586
1	1	0
4	13	1
2090	2205	9921
797	573	943
0	0	4
92	74	972
256	489	280
0	0	0
0	16	2552
0	73	15
0	299	145
0	0	583
2370	4265	4774
0	2	0
0	0	0
235	60	339
511	1259	8258
133	1047	176
0	0	0
0	2	2
11	341	1
2	1	1
4	6	5
0	0	0
0	0	0
0	1	115
0	0	0
0	0	2
3	0	111
944	7	181
0	0	0
0	1	0
2871	3755	9646
0	0	0
18	177	153
85	110	107
9671	15277	22460
35	39	52
0	0	0
721	1226	1601
0	0	0
23465	6897	93217
4	1	50
54	2	2762
0	0	0
0	0	808
14	2	5882
13	27	106
6	10	34
61243	31100	30042
10	7	21
775	1572	2021
7578	16641	24325
8341	15848	22330
5391	8520	14989
5199	10735	15313
0	8	0
576	61	59
10	6	2409
9	49	48
0	0	0
0	354	6
0	0	0
0	0	0
0	0	756
19	129	59
3293	7759	12226
55	94	7996
2345	3219	8259
145	195	512
6891	5826	7133
1975	2058	2543
512	1205	1342
63606	3955	24166
391	1223	4290
14148	2059	1661
52895	4526	2135
24399	102	16122
862	30	989
1350	660	30581
2	0	2
47901	32858	129625
4559	6908	7541
3120	6602	9531
4329	13327	25152
22	13	23
10515	17595	21409
658	288	1536
55	145	310
2879	1222	5860
6766	12173	48864
6033	5015	8802
2	0	24
3	10	2929
2	0	386
18	17	273
4	5	1083
0	3	5
8902	14853	29405
6539	1768	794
0	0	6
15646	1160	20860
996	2723	15281
175	197	1459
856	3761	2479
3478	12242	23138
5162	4469	45229
74	29	384
0	3	6
270	1248	1451
1112	1126	2385
3203	5499	7065
72	22	31
10166	10660	31073
4	32	502
0	0	49
546	8628	2094
34	19	3335
0	0	12
0	0	0
0	0	14
49	262	7550
91	63	1552
11736	13834	50496
0	0	2
8073	8898	18916
6282	11002	8541
7	2	117
0	2	0
0	0	280
20	9	350
30	32	12
106	512	7
4953	646	56
69	837	6302
103	581	715
2795	4410	17255
296	1408	4309
10708	18449	23928
8	2	68
0	0	14
1	0	84
1	0	39
30564	1856	19845
10510	26856	37106
14742	16007	12270
2357	3374	12934
17	7	15
8889	15350	15062
0	0	0
0	4	2
0	2	9
2	1	200
186	972	1010
0	22	19
2189	1189	3915
8472	17691	32821
243	365	977
4144	16926	14556
4283	13519	16844
62	11	2152
5	9	189
8774	23934	24684
4397	4232	6186
2754	5435	11687
5	6	55
7226	6969	8605
96	385	210
0	66	5531
0	0	111
0	0	0
0	8	2
14	31	2
456	19479	11802
2	1	123
1199	2459	4248
3403	5665	10653
0	0	0
7623	6719	9015
2033	2307	5373
4802	6297	5627
1587	566	1181
1754	4625	16704
289	151	2466
1209	1944	3126
11810	12557	16484
9312	21123	31656
13184	12490	28924
15800	18902	26934
3	2948	148
50	693	49
140	1069	240
2117	3825	11538
3028	6544	8021
52	7	718
1830	746	74581
201	414	5457
10584	43420	9088
45873	901	1581
9226	8060	6874
0	2	3
0	1	0
1931	4267	7586
13822	3645	44123
48711	1283	5497
596	2662	5920
2	0	20
92	619	627
7396	12322	22873
0	8	6
2337	3048	13363
0	0	0
49	621	250
452	1651	2480
0	0	0
0	0	0
0	0	1
0	1	114
0	0	14
17521	24072	24812
0	0	0
0	0	0
21679	9350	3532
6819	7818	12868
0	0	0
5605	10701	43578
5600	7137	11065
11	7527	14244
8328	20646	21599
978	1232	2605
14133	6529	11515
6643	305	14688
681	1194	14958
3671	3225	8496
2271	2670	6043
9548	22687	20301
0	10	604
40	1251	987
291	12297	20346
0	0	3
3998	3418	12413
3937	3124	13664
1851	1985	3258
1	0	0
15	15	16
584	0	148
108952	3333	46249
2786	1379	9573
127247	159053	429622
6899	12848	16778
70907	98	13465
8584	10469	27882
576	1172	1116
1528	2973	4530
4348	16252	21435
2435	9265	12474
2142	9358	21187
9	2623	814
5413	5206	13861
5966	11141	15951
4	1	0
83	101	2
0	4	316
87	1156	1793
5131	6626	31948
2299	1714	20450
586	550	958
44456	34319	193071
56	108	21848
622	2014	2504
2856	20264	33427
3724	7780	55015
2562	3708	45098
10888	19683	83542
0	18	25
747	2630	12524
1301	1072	1249
2	2	4
4	12	0
0	3	19
1	0	0
8241	7145	15453
0	18	1
0	0	0
124	14	0
17	16	6
2590	4387	7192
6	2	145
54	458	1035
8	19	125
2	1	0
2023	626	23807
10	22	3177
0	0	10
11355	19866	17636
8236	9620	11713
60326	12837	33461
1927	9495	19102
13413	25344	299915
0	0	31
5190	3722	7549
13508	22625	1460
5499	6673	8825
7	39	28
10346	9894	14990
1414	1660	17052
10478	9564	17779
2229	25109	28089
0	3	363
8220	18694	14694
0	0	0
9047	26195	78525
978	1344	3213
1	3	8
226	3438	18160
10860	38524	40197
375	955	19636
4259	9653	19353
0	0	0
4	2	39
137	1130	6087
2	11	3478
6191	11893	14101
43	3337	5424
8701	13240	34357
1761	1290	1810
430	244	483
2875	4854	9378
212	628	3329
7	23	365
354	68	562
1637	2360	6545
586	1735	170
0	0	0
2824	9516	20148
1193	5079	6312
16	4	4
708	1614	4563
78	264	3902
1333	19592	159
465	5712	70
67	488	47
5023	9742	14088
11569	20282	21419
91	1760	474
519	2542	6733
2	0	0
3	0	3
181	4031	3899
1	4	51
30553	51630	849313
47436	17767	19473
5	3	4630
4117	9017	10878
45505	2837	9272
3	7	642
2641	5233	2696
1063	1533	2205
6	17	10121
2069	2668	4960
1815	2169	5067
0	0	0
16	4	208
0	0	0
10	6	233
2797	3090	5595
7072	9780	10580
621	1071	2017
259	107	986
915	2381	2214
27	98	396
712	3412	926
7700	215	997
48347	2170	18296
43617	6900	15553
20326	3074	2616
4	75	2155
10	306	682
195	240	896
10	16	1897
2030	5568	13492
5232	83	1118
11	63	13
0	1	1
4462	17209	25382
26	0	2992
1	0	5
2012	4610	5065
2760	3706	13199
7309	8	8443
10	0	75
18682	18030	23950
251908	45200	59734
346402	83396	73758
1098	26026	163
5	3	2
27770	2483	31129
10218	384	12031
4125	7994	13010
3	364	644
0	1	17
0	2	4910
0	12	2318
46	0	1
5683	7230	18419
2	73	13
113	1961	29
26755	77899	31406
286	2554	723
5771	37134	5316
1559	1456	8539
